id,許可證字號,動物用藥品名稱,英文名稱,業者名稱,有效期間,官方網址
202277,動物藥入字第02277號,"""吳達馬""檸檬酸","ULTRAMAR PIPERAZINE CITRATE",華成股份有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02277
202278,動物藥入字第02278號,"""吳達馬""磷酸","ULTRAMAR PIPERAZINE PHOSPHATE",華成股份有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02278
202279,動物藥入字第02279號,”吳達馬”比利美沙明,"ULTRAMAR PYRIMETHAMINE",華成股份有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02279
202280,動物藥入字第02280號,三水合氨基青黴素,"AMPICILLIN TRIHYDRATE",東信化學藥品有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02280
202281,動物藥入字第02281號,西華力新,"CEPHALEXIN MONOHYDRATE",東信化學藥品有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02281
202282,動物藥入字第02282號,美妥靈,METOPRIM,施懷哲股份有限公司,"至78年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02282
202284,動物藥入字第02284號,比銳提酒石酸鹽,"PYRANTEL TARTRATE",大東亞貿易有限公司,"至78年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02284
202285,動物藥入字第02285號,硫酸僅大黴素,"GENTAMYCIN SULFATE",大東亞貿易有限公司,"至78年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02285
202287,動物藥入字第02287號,泰美樂素粉末,"DIMERASOL POW.",睿元貿易有限公司,"至82年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02287
202288,動物藥入字第02288號,磺胺氯比拉淨,"SODIUM SULFACHLOROPYRAZINE",台灣惠氏股份有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02288
202289,動物藥入字第02289號,仙鐵富,"CENTOFER 10",台灣諾華股份有限公司,"至82年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02289
202290,動物藥入字第02290號,殺蝨,"CYFLEE CYTHIOATE",台灣惠氏股份有限公司,"至90年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02290
202291,動物藥入字第02291號,鹽酸樂美素,"LEVAMISOLE HCL",台灣惠氏股份有限公司,"至86年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02291
202293,動物藥入字第02293號,沙氏可利查疫苗,"HAEMOPHILUS PARAGALLINARUM BACTERIN",東盈實業股份有限公司,"至92年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02293
202296,動物藥入字第02296號,愛利素,"ERYCIN SOLUBLE POWDER",世強化學製藥股份有限公司,"至94年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02296
202298,動物藥入字第02298號,”柏娜佩斯”硫酸奎寧,"BONAPACE QUININE SULFATE",華成股份有限公司,"至78年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02298
202299,動物藥入字第02299號,安寧鐵,"ANIFER PLEXIPAK",笙祐貿易股份有限公司,"至74年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02299
202307,動物藥入字第02307號,寧舒水溶粉,"LIMSOL SOLUBLE POWDER",世強化學製藥股份有限公司,"至94年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02307
202308,動物藥入字第02308號,維生靈,"MULTILIM POWDER",世強化學製藥股份有限公司,"至82年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02308
202311,動物藥入字第02311號,安普樂,"AMPROLIUM 98%",華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02311
202316,動物藥入字第02316號,”芝威頓”飼料用菸鹼酸,"NICOTINIC ACID FEED GRADE (NIACIN)",法台化學股份有限公司,"至76年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02316
202318,動物藥入字第02318號,飼料級蘇氯淨,"SULPHACHLORPYRIDAZINE 98% FEED GRADE",盛多股份有限公司,"至88年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02318
202319,動物藥入字第02319號,飼料級新黴素,"NEOMYCIN SULFATE FEED GRADE",盛多股份有限公司,"至88年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02319
202320,動物藥入字第02320號,飼料級氯四環素,"CHLORTETRACYCLINE FEED GRADE",盛多股份有限公司,"至88年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02320
202326,動物藥入字第02326號,愛摩西林,AMOXICILLIN,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02326
202327,動物藥入字第02327號,酒石酸達農素,"TYLOSIN TARTRATE",華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02327
202328,動物藥入字第02328號,偉大黴素,GENTAMYCIN,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02328
202335,動物藥入字第02335號,璜胺崑莎林鈉鹽,"SULFAQUINOXALINE SODIUM",大東亞貿易有限公司,"至78年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02335
202337,動物藥入字第02337號,甲氧苯磺胺嘧啶鈉,"SODIUM SULFAMONOMETHOXINE",大勝貿易股份有限公司,"至74年11月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02337
202339,動物藥入字第02339號,"美可肥 A SUPRA 500","MICROVIT A SUPRA 500",法台化學股份有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02339
202340,動物藥入字第02340號,"美可肥Ｄ３    四０００００ＩＵ／ＧＭ","MICROVIT D3 400000IU/GM",法台化學股份有限公司,"至78年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02340
202341,動物藥入字第02341號,髓疾免,TREMIMUNE,台灣世康美強股份有限公司,"至84年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02341
202343,動物藥入字第02343號,立可肥,RONIDAZOLE,祥力貿易股份有限公司,"至88年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02343
202348,動物藥入字第02348號,林可黴素,LINCOMYCIN,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02348
202349,動物藥入字第02349號,瑯德氯黴素,"CHLORAMPHENICOL LEVO",華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02349
202350,動物藥入字第02350號,瑯德配尼西林,"PENICILLIN G FEED GRADE 100%",華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02350
202351,動物藥入字第02351號,速滅菌黴素,SPECTINOMYCIN,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02351
202352,動物藥入字第02352號,滅治黴素,VIRGINIAMYCIN,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02352
202353,動物藥入字第02353號,甜氯黴素,"CHLORAMPHENICOL PALMITATE",華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02353
202354,動物藥入字第02354號,瑯德安普樂,AMPROLIUM,華盈貿易有限公司,"至80年12月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02354
202364,動物藥入字第02364號,瑯德磺胺ＳＱ鈉,"SULFAQUINOXALIN SODIUM",華盈貿易有限公司,"至81年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02364
202365,動物藥入字第02365號,瑯德達滅淨,SULFAMONOMETHOXINE,華盈貿易有限公司,"至81年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02365
202369,動物藥入字第02369號,痢安好,"NEOAMFO SUSPENSION",香港商施貴寶遠東有限公司台灣分公司,"至77年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02369
202371,動物藥入字第02371號,地亞寧,DIAVERIDINE,南洋產業股份有限公司,"至77年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02371
202372,動物藥入字第02372號,”吳達馬”肌醇,"ULTRAMAR INOSITOL",華成股份有限公司,"至93年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02372
202375,動物藥入字第02375號,斯排黴素,SPECTINOMYCIN,東信化學藥品有限公司,"至93年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02375
202383,動物藥入字第02383號,璜胺菎莎林,SULFAQUINOXALINE,大東亞貿易有限公司,"至79年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02383
202385,動物藥入字第02385號,維他命Ｅ,"VITAMIN E POWDER 50%",大東亞貿易有限公司,"至79年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02385
202386,動物藥入字第02386號,岱瑞定,DIAVERIDINE,大東亞貿易有限公司,"至79年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02386
202387,動物藥入字第02387號,"聚葡萄糖 40,000","DEXTRAN 40000",科德國際貿易股份有限公司,"至89年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02387
202388,動物藥入字第02388號,"聚葡萄糖70,000","DEXTRAN 70000",科德國際貿易股份有限公司,"至89年01月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02388
202391,動物藥入字第02391號,賜肥金注射液,"LINCO-SPECTIN STERILE SOLUTION",臺灣碩騰股份有限公司,至107年03月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02391
202395,動物藥入字第02395號,益補,"TOTAL-VITAMIN CAPSULES",良強貿易有限公司,"至81年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02395
202407,動物藥入字第02407號,來米素,DIMETRIDAZOLE,南洋產業股份有限公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02407
202411,動物藥入字第02411號,補力速,"BLITZ AMPOULES",良強貿易有限公司,"至81年03月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02411
202413,動物藥入字第02413號,費坎米-克球素,PHILCHEMIE-METICHLORPINDOLE,正豐貿易股份有限公司,"至81年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02413
202414,動物藥入字第02414號,”動物用”摩蘭特酒石酸,"MORANTEL TARTRATE (VET. USE)",東信化學藥品有限公司,"至93年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02414
202417,動物藥入字第02417號,”動物用”羅尼達諾,"RONIDAZOLE (VET. USE)",東信化學藥品有限公司,"至93年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02417
202420,動物藥入字第02420號,達畜美－一一,"TASMIX 11 CHICK STARTER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02420
202421,動物藥入字第02421號,達畜美－二二,"TASMIX 22 BROILER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02421
202422,動物藥入字第02422號,達畜美－三三,"TASMIX 33 POULTRY GROWER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02422
202423,動物藥入字第02423號,達畜美－四四,"TASMIX 44 LAYER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02423
202424,動物藥入字第02424號,達畜美－五五,"TASMIX 55 POULTRY BREEDER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02424
101238,動物藥製字第01238號,可氯懸浮針劑,"CHLOSOL INJECTION",嘉信藥品股份有限公司,"至103年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01238
101239,動物藥製字第01239號,嘉信安納加針,,嘉信藥品股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01239
101240,動物藥製字第01240號,新必靈注,,嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01240
101241,動物藥製字第01241號,保立通針劑,,嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01241
101242,動物藥製字第01242號,立可通針,"DECATON INJECTION",嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01242
101243,動物藥製字第01243號,愛速賜命注,"HI-STIGMINE INJECTION",嘉信藥品股份有限公司,至108年07月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01243
101284,動物藥製字第01284號,雞新城病病毒紅血球凝集抗原,,行政院農業委員會家畜衛生試驗所,至108年05月01日止,http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01284
101300,動物藥製字第01300號,克痢百靈注射劑,"CHLORBERIN V INJ",公源藥品股份有限公司觀音廠,(已失效),http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01300
101301,動物藥製字第01301號,益源氯維素,,益源製藥股份有限公司,"至79年07月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01301
101303,動物藥製字第01303號,化成鰻肥大,,化成家畜藥廠有限公司,"至75年08月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=1&k2=01303
202425,動物藥入字第02425號,達畜美－六六,"TASMIX 66 PIG CREEP SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02425
202426,動物藥入字第02426號,達畜美－七七,"TASMIX 77 PIG GROWER FINISHER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02426
202427,動物藥入字第02427號,達畜美－八八,"TASMIX 88 PIG BREEDER SUPPLEMENT",英商卜內門化學工業有限公司台北分公司,"至77年02月01日止
                    (已失效)",http://amdrug.baphiq.gov.tw/Animal/MedLicContent.aspx?k1=2&k2=02427
