機構名稱,機構電話,機構地址
成功牙醫診所,55322462,雲林縣斗六市仁愛里成功路９２號之１
長城牙醫診所,55330288,雲林縣斗六市太平路１７５號
龍昇牙醫診所,05 5340056,雲林縣斗六市中和里中山路９０－１０號
芳仁牙醫診所,55339369,雲林縣斗六市中華路２０４號
美德牙醫診所,,雲林縣斗六市民生南路58號
白色光廊牙醫診所,5338825,雲林縣斗六市建成路125號
璦華牙醫診所,05 5338639,雲林縣斗六市大同路１２３號
林信聰牙醫診所,05 338776,雲林縣斗六市太平路１６０號
佳佑牙醫診所,05 5323446,雲林縣斗六市西平路７號
國華牙醫診所,05 5332238,雲林縣斗六市中華路８８－１號
保順牙醫診所,05 5325917,雲林縣斗六市社口里中山路１９３號
明潔牙醫診所,05 5342323,雲林縣斗六市太平路一六五號
葉欽銘牙醫診所,05 5324857,雲林縣斗六市公正街１０號
仁德牙醫診所,05 5342863,雲林縣斗六市太平路１８５號
嘉信牙醫診所,05 5329694,雲林縣斗六市忠孝里４鄰永安路８７號２樓
啟恩牙醫診所,05-5354277,雲林縣斗六市大同路３００－１３號
建華牙醫診所,05 5344023,雲林縣斗六市文化路一九五號
東市葉牙醫診所,05 5323462,"雲林縣斗六市中正路五０,五二,五四號"
張森豪牙醫診所,05 5330119,雲林縣斗六市南興街二十六號
維康牙醫診所,05 5333463,雲林縣斗六市太平路一三０號
東泰牙醫診所,05-5374733,雲林縣斗六市太平路143號
正心牙醫診所,05-5373688,雲林縣斗六市鎮北路83號
成泰牙醫診所,05-5337289,雲林縣斗六市斗六市中華路222號1樓
誠品牙醫診所,05-5375307,雲林縣斗六市中山路十九號
蔡坤彬牙醫診所,05-5352171,雲林縣斗六市中正路一三九之二號
居千堂中醫診所,5379528,雲林縣斗六市文化路212號
新生中醫診所,,雲林縣斗六市六合街97號
安賢中醫診所,05-5362968,雲林縣斗六市上海路180號
東方中醫診所,5361010,雲林縣斗六市中華路199號
自在中醫診所,05-5374195,雲林縣斗六市慶生路263號
林鼎中醫診所,5338645,雲林縣斗六市成功路166號1樓
勻安中醫診所,5338899,雲林縣斗六市上海路42號1樓
元美堂中醫診所,05 5336569,雲林縣斗六市中和里民生路32號
一生中醫診所,05 5325603,雲林縣斗六市平和街７９號
吳勝志中醫診所,05 5326248,雲林縣斗六市太平路２９號之１
生元中醫診所,05 5324397,雲林縣斗六市信義里民生路２１１號
黃憲唐中醫診所,05 5329977,雲林縣斗六市北平路３４之１號
上祐中醫診所,05-5329998,雲林縣斗六市民生南路107號
高可生中醫診所,05 5354478,雲林縣斗六市安順街73號
大成中醫聯合診所,05-5332356,雲林縣斗六市鎮東路一一七號
一品堂中醫診所,05-5378567,雲林縣斗六市永安路四十六號
國賢中醫診所,05-5338350,雲林縣斗六市明德北路三段355號
弘恩中醫診所,05-5376316,雲林縣斗六市大同路一八三號
劉中醫診所,5362360,雲林縣斗六市中華路143號
健生中醫診所,05-5322406,雲林縣斗六市民生南路167號2樓
重德中醫診所,5322900,雲林縣斗六市成功路507號1樓
崇德中醫診所,5371889,雲林縣斗六市文化路69號
信得牙醫診所,05 5897123,雲林縣林內鄉中正路２３８號
吉仁診所,5890960,雲林縣林內鄉光復路29號
林內鄉衛生所,05 5896747,雲林縣林內鄉林中村新興路５４號
陳牙醫診所,55892432,雲林縣林內鄉林中村中正路２５８號
聖哲診所,05 5897150,雲林縣林內鄉中正路２５６號
禾安診所,05 5895838,雲林縣林內鄉重興村１４６－９號
保安診所,05 5892638,雲林縣林內鄉林中村中西路１２號
世銘診所,05-5267429,雲林縣古坑鄉東和村17鄰文化路105號之1
慈生診所,05-5826515,雲林縣古坑鄉麻園村平和22號
悅意牙醫診所,5828222,雲林縣古坑鄉平和路22號
健原診所,05 5823949,雲林縣古坑鄉東和村文化路６０號
安佳牙醫診所,05 5822890,雲林縣古坑鄉中山路２５８號
光生診所,05 5821177,雲林縣古坑鄉永光村光昌路７７號
安泰家庭醫學科診所,05 5822020,雲林縣古坑鄉古坑村中山路８１號
古坑鄉衛生所,05 5821132,雲林縣古坑鄉西平村中山路391號
保安堂中醫診所,05-5828458,雲林縣古坑鄉中山路226-1號
德圓中醫診所,05-5828222,雲林縣古坑鄉平和路22號
林炳煌家庭醫學科診所,05 5827493,雲林縣古坑鄉朝陽村中山路２３４號
林義發牙醫診所,55842132,雲林縣莿桐鄉莿桐村中山路９７號
陽德牙醫診所,05 5842143,雲林縣莿桐鄉莿桐村中正路７３－１號
林牙醫診所,05 5840769,雲林縣莿桐鄉莿桐村中山路１４４號
一古堂中醫診所,05-5843452,雲林縣莿桐鄉莿桐村中正路66巷19-2號
保生堂中醫診所,05 5845936,雲林縣莿桐鄉莿桐村中山路１７３號
見安中醫診所,,雲林縣莿桐鄉四合村后埔一二五號
雲林縣莿桐衛生所,05 5842575,雲林縣莿桐鄉莿桐村和平路５３－２號
林內科診所,55842425,雲林縣莿桐鄉莿桐村和平路３９－３號
祐安外科診所,05 5848285,雲林縣莿桐鄉（村）中山路３６巷６號
聰仁診所,05 5842515,雲林縣莿桐鄉中山路１５４號
林宏欣診所,05 5844862,雲林縣莿桐鄉永基路54-1號
劉復興診所,05 5849518,雲林縣莿桐鄉莿桐村中山路３２－７號
全奕診所,05 5840452,雲林縣莿桐鄉莿桐村中正路６３號
林泰璋診所,05 5849311,雲林縣莿桐鄉西安路２－３號
永和診所,05 5846637,雲林縣莿桐鄉和平路４９－６號
健順診所,5842211,雲林縣莿桐鄉饒平南路24-26號
莿桐台全診所,05-5842222,雲林縣莿桐鄉莿桐村中正路168號
王凱立診所,55879333,雲林縣西螺鎮中正路62-1號及62號
延平慈愛中醫診所,05-5875095,雲林縣西螺鎮延平路三五三號
建成中醫診所,,雲林縣西螺鎮延平路400.402號1樓
成功中醫診所,55862304,雲林縣西螺鎮平和路１８５號
六和堂中醫診所,55863308,雲林縣西螺鎮福興路１１１－５號
復春中醫診所,55868225,雲林縣西螺鎮光復西路１２０號
德芬牙醫診所,,雲林縣西螺鎮建興路二八一號
文心中醫診所,05-5883690,雲林縣西螺鎮福興路165-2、165-3號1、2樓
雲林縣西螺鎮衛生所,05 5862130,雲林縣西螺鎮修文路１１０號
天德內小兒科診所,05 862233,雲林縣西螺鎮光華里建興路291號
康元診所,55862102,雲林縣西螺鎮福興路１２６號
鍾診所,55860361,雲林縣西螺鎮延平路６０號
廖耳鼻喉科診所,55862953,雲林縣西螺鎮正興里中山路１４７號
奕雄診所,55862988,雲林縣西螺鎮延平路４０４號
西螺診所,05 5862169,雲林縣西螺鎮延平路２４３號
茂杉診所,05 5862213,雲林縣西螺鎮福興路141號
菩提高敏診所,05 5863361,雲林縣西螺鎮漢光里建興路２０１號
杏泰診所,05 5874159,雲林縣西螺鎮中和里中山路４８號
泓志診所,05 5864682,雲林縣西螺鎮光華里延平里２４１號
長榮診所,60920673,雲林縣西螺鎮正興里建興路１４８號
劉眼科診所,05 5862774,雲林縣西螺鎮正興里建興路１９６號
益源耳鼻喉科診所,05 5879198,雲林縣西螺鎮中和里中山路四十號
宏泰診所,55880250,雲林縣西螺鎮光復西路89號
名冠牙醫診所,05-5870416,雲林縣西螺鎮正興里源成路38號
林建宏診所,05-8569615,雲林縣西螺鎮福興路79號
上安診所,5883068,雲林縣西螺鎮延平路353號3樓
光復皮膚科診所,05-5875000,雲林縣西螺鎮廣福里光復西路7號
台安診所,05-5868789,雲林縣西螺鎮廣福里中山路75號
螺安診所,05-5865566,雲林縣西螺鎮建興路10號
明德牙醫診所,55862371,雲林縣西螺鎮延平路２２１號
吳金林牙醫診所,55863571,雲林縣西螺鎮延平路３１９號
育仁牙醫診所,05 5870587,雲林縣西螺鎮延平路１６２號二樓
榮光牙醫診所,05 5861163,雲林縣西螺鎮正興里建興路１９４號
昇德牙醫診所,05 5876005,雲林縣西螺鎮光復西路一三二號
萬全牙醫診所,05 5865092,雲林縣西螺鎮中山路９2號
良安診所,05-5980003,雲林縣二崙鄉崙西村中山路120號
二崙台全診所,,雲林縣二崙鄉中山路119號
二崙鄉衛生所,55981004,雲林縣二崙鄉崙西村中興路九、十一號
慈山診所,05-5991910,雲林縣二崙鄉中正路六十六號
農安診所,05 5987468,雲林縣二崙鄉油車村文化路二二四號
宏安中醫診所,05-5990505,雲林縣二崙鄉崙西村中山路171號
佑嘉牙醫診所,05-5991191,雲林縣二崙鄉中興路25-2號
吳子偉牙醫診所,05 3833628,雲林縣北港鎮公園路１３７號
陳建行診所,,雲林縣北港鎮文昌路116、118號
陽明牙醫診所,05 7826673,雲林縣北港鎮中山路１２３號
信德牙醫診所,05 7836698,雲林縣北港鎮文仁路１46號
國佳牙醫診所,05 7732322,雲林縣北港鎮大同路３２１號
諸元牙醫診所,05-7827672,雲林縣北港鎮中山路一二二號
大東海牙醫診所,,雲林縣北港鎮公園路二十二號
傑安牙醫診所,7820398,雲林縣北港鎮民治路16號
德明牙醫診所,05-7822079,雲林縣北港鎮文化路56-4號
慈德中醫診所,7820123,雲林縣北港鎮中正路93號1樓
德安中醫診所,05-7731836,雲林縣北港鎮文化路37-19號
至誠堂中醫診所,05 3836619,雲林縣北港鎮光明路３７號
錦泰中醫診所,02 3821415,雲林縣北港鎮大同里公民路１３０號
民安中醫診所,05 7837673,雲林縣北港鎮大同路６０４號
一心中醫診所,05-7821177,雲林縣北港鎮吉祥路45-15號
恒安堂中醫診所,05 3832254,雲林縣北港鎮共榮里中山路１５９號
源茂中醫診所,7825282,雲林縣北港鎮大同路120號
北港鎮衛生所,05 7832103,雲林縣北港鎮北辰路３號
宏圖診所,05 3832085,雲林縣北港鎮文化路１１２號
英山診所,05 3832243,雲林縣北港鎮義民路１６１號
中英內科小兒科診所,05 7822191,雲林縣北港鎮文化路５６號
森茂診所,05 3832888,雲林縣北港鎮中正路７５號
曾外科診所,05 3833117,雲林縣北港鎮大同路２２８號
洪德內科診所,05 7835103,雲林縣北港鎮大同路２９１號
仁惠外科診所,05 3836995,雲林縣北港鎮大同路３０５號
王宏木婦產科診所,05 7822470,雲林縣北港鎮大同路86-1號
三順耳鼻喉科診所,05 7820330,雲林縣北港鎮公園路十八號
王鵬程診所,05 7830058,雲林縣北港鎮華勝路１６７號
萬祥禮診所,05 7835318,雲林縣北港鎮文化路１０８號
王澍真診所,05 3833603,雲林縣北港鎮民享路三三之三號
柯仲聰診所,7920398,雲林縣北港鎮民樂路１０７號
王子恩內科診所,05 7825493,雲林縣北港鎮民樂路八十九號
復生診所,05 7826762,雲林縣北港鎮民樂路１１５號
陳源玉內科診所,05 7836677,雲林縣北港鎮公園路169-1號
惠腎診所,06-6525305,雲林縣北港鎮文仁路255號
北港眼科診所,,雲林縣北港鎮文化路五十七號
王耳鼻喉科診所,,雲林縣北港鎮華勝路119號
慶明眼科診所,05-7827536,雲林縣北港鎮大同路三五０號
佰鴻診所,05-7833220,雲林縣北港鎮文昌路116、118號
陳文遠耳鼻喉科診所,05-7731981,雲林縣北港鎮民樂路111號
國泰診所,7835909,雲林縣北港鎮義民路80號1-2樓
北辰診所,7822200,雲林縣北港鎮華勝路108號
蔡世杰診所,05-7824390,雲林縣北港鎮文明路64號
啟仁診所,05-7730519,雲林縣北港鎮大同路339號
新席眼科診所,7824599,雲林縣北港鎮文仁路456號
方聰惠皮膚科診所,05-7831668,雲林縣北港鎮民享路35-36號
陳賢瓊牙醫診所,05 7821323,雲林縣北港鎮文化路ｌ８４號
惠靖診所,05-7840552,雲林縣水林鄉松中村蔦松路190號
仁德診所,05-7840190,雲林縣水林鄉松中村蔦松路110號
玉璽牙醫診所,05 7855521,雲林縣水林鄉水南村水林路１０５號
賜安中醫診所,05 3852785,雲林縣水林鄉水南村水林路２３５號
陳銘斌中醫診所,05 7852662,雲林縣水林鄉水北村水林路１０４號
雲林縣水林鄉衛生所,57852612,雲林縣水林鄉水北村水林路８號
紀內科小兒科診所,05 3852685,雲林縣水林鄉水北村水林路１２２號
延安診所,05 7856137,雲林縣水林鄉水林路３６號
杏霖診所,05-7857481,雲林縣水林鄉水南村水林路一O七號
景明診所,05-7850168,雲林縣水林鄉文化路七號
啟東診所,,雲林縣水林鄉水北村水林路220號
雲林縣口湖鄉衛生所,05 7892004,雲林縣口湖鄉湖東村中正路1段114號
玄祐診所,05-7907257,雲林縣口湖鄉梧南村光明路41號
安平診所,57991719,雲林縣口湖鄉崙東村中山路78-1號
德星診所,05- 7907952,雲林縣口湖鄉梧南村光明路70號
聖全診所,05-7892431,雲林縣口湖鄉口湖路326號
榮峰診所,05 7993070,雲林縣口湖鄉崙東村中山路66、68號
益安診所,,雲林縣口湖鄉梧南村光明路一七四號
馬可牙醫診所,05 7893443,雲林縣口湖鄉湖東村口湖路178號
泰安診所,05 7895869,雲林縣口湖鄉湖東村3鄰文安街32號
任安診所,05 7895286,雲林縣口湖鄉湖東村口湖路139號
上清診所,05-7721221,雲林縣四湖鄉延平北路43-3號
志鴻診所,7871595,雲林縣四湖鄉中山東路市場巷33之9號
俊賢診所,05-7877207,雲林縣四湖鄉中正路376.378號
中崙診所,7724591,雲林縣四湖鄉林厝村中華路八十二號
高逞徽診所,05 7874623,雲林縣四湖鄉施湖村中山西路１８３號
雲林縣四湖鄉衛生所,05 7872890,雲林縣四湖鄉施湖村中山西路１１８號
吳坤榮中醫診所,05 3874545,雲林縣四湖鄉湖西村中山東路１０２巷３３號
博仁牙醫診所,05 7872139,雲林縣四湖鄉四湖村美山街二五二號
孫診所,05-7720820,雲林縣四湖鄉飛沙村大同路87號
飛東診所,05-7724606,雲林縣四湖鄉飛東村大同路19-1號
正義興診所,(05)7872161,雲林縣四湖鄉中正路338號
暘明診所,05-7871595,雲林縣四湖鄉中正路420號
恩惠診所,05-7877295,雲林縣四湖鄉中山西路66號
人人診所,05-7877880,雲林縣四湖鄉中正路417號
張牙醫診所,05 7883017,雲林縣元長鄉長南村中山路四之四十六號
雲林縣元長鄉衛生所,05 7882004,雲林縣元長鄉長南村元中路8號
仁愛診所,05-7861829,雲林縣元長鄉下寮村東興路33號
辰祐診所,,雲林縣元長鄉中山路56號
慈祐診所,05 7887968,雲林縣元長鄉元南村元南路６４號
大千診所,05 7981050,雲林縣元長鄉南興路11之6號
元安診所,05 7880678,雲林縣元長鄉長南村中山路２７號
慈美診所,05-7889491,雲林縣元長鄉長南村元西路7-13號
美好牙醫診所,,嘉義縣番路鄉下坑村下坑38-28號
榮邦診所,05-2593826,嘉義縣番路鄉新福村大庄33之1號
聖光診所,05-2590395,嘉義縣番路鄉下坑村下坑四十六之十五號
嘉義縣番路鄉衛生所,05 2591148,嘉義縣番路鄉下坑村菜公店６０號
佑誠牙醫診所,05 2624545,嘉義縣梅山鄉梅南村中山路九十三號
裕生診所,05 2621326,嘉義縣梅山鄉中山路１０６號
家麟診所,05-2620532,嘉義縣梅山鄉梅南村中山路八鄰十二號
世安診所,05 2625743,嘉義縣梅山鄉梅北村新興路二九一號
懷生中醫診所,05 2624795,嘉義縣梅山鄉梅東村社教路五十二號
沅洹牙醫診所,05-2626480,嘉義縣梅山鄉中山路115號
全泰診所,05-2625586,嘉義縣梅山鄉梅南村中山路65號
嘉義縣梅山鄉衛生所,05 2621049,嘉義縣梅山鄉華山路１８號
楊景男牙醫診所,05-2627766,嘉義縣梅山鄉梅北村六鄰中山路218號
